monotonic_seconds,cycle,phase,base_x,base_y,base_yaw,box_x,box_y,box_z,measured_joints_json,target_joints_json
6594.642959176,2,DESCEND,-0.001594486595397764,-0.0002554782710108061,0.008917946364807151,0.278,-0.001,0.07249959761740146,"{""arm_1_joint"": 0.8554135186202424, ""arm_2_joint"": -0.42429717687075347, ""endpoint_bracket_joint"": -0.43111634174930274, ""gripper_m_joint"": -0.0138, ""left_gripper_joint_1"": 0.479066, ""left_gripper_joint_2"": -1.2033973999999998, ""left_gripper_joint_4"": -0.007186799999999999, ""left_gripper_joint_5"": 0.7224891999999999, ""left_gripper_joint_6"": -0.6089178, ""left_gripper_joint_7"": -0.228792, ""right_gripper_joint_1"": -0.48805639999999995, ""right_gripper_joint_2"": 1.2240444, ""right_gripper_joint_4"": -0.0026756000000000006, ""right_gripper_joint_5"": -0.725085, ""right_gripper_joint_6"": 0.6025492, ""right_gripper_joint_7"": 0.2235864, ""rod_1_joint"": 0.4311163417493084, ""triangle_joint"": -0.8554135186200977, ""rod_2_joint"": 0.8554135186201597, ""rod_joint"": 0.4311163417492963, ""rod_3_joint"": 0.42429717687082646, ""front_left_wheel_joint"": 0.015419478443811493, ""front_right_wheel_joint"": 0.42866360359878225, ""rear_left_wheel_joint"": 0.36178088275106546, ""rear_right_wheel_joint"": 0.08230220888782262}","{""arm_1_joint"": 1.3701707559486729, ""arm_2_joint"": -0.681818743502569, ""endpoint_bracket_joint"": -0.6883520124461039, ""gripper_m_joint"": -0.0138, ""left_gripper_joint_1"": 0.479066, ""left_gripper_joint_2"": -1.2033973999999998, ""left_gripper_joint_4"": -0.007186799999999999, ""left_gripper_joint_5"": 0.7224891999999999, ""left_gripper_joint_6"": -0.6089178, ""left_gripper_joint_7"": -0.228792, ""right_gripper_joint_1"": -0.48805639999999995, ""right_gripper_joint_2"": 1.2240444, ""right_gripper_joint_4"": -0.0026756, ""right_gripper_joint_5"": -0.725085, ""right_gripper_joint_6"": 0.6025492, ""right_gripper_joint_7"": 0.2235864, ""rod_1_joint"": 0.6883520124461039, ""triangle_joint"": -1.3701707559486729, ""rod_2_joint"": 1.3701707559486729, ""rod_joint"": 0.6883520124461039, ""rod_3_joint"": 0.681818743502569}"
6594.762819731,2,DESCEND,-0.001618053718336828,-0.00022757112311184508,0.008773427782123838,0.278,-0.001,0.07249959761740146,"{""arm_1_joint"": 0.860281846658528, ""arm_2_joint"": -0.42673269282336646, ""endpoint_bracket_joint"": -0.4335491538347508, ""gripper_m_joint"": -0.013800000000002411, ""left_gripper_joint_1"": 0.4790659999999998, ""left_gripper_joint_2"": -1.2033973999999996, ""left_gripper_joint_4"": -0.007186799999999599, ""left_gripper_joint_5"": 0.7224892, ""left_gripper_joint_6"": -0.6089178, ""left_gripper_joint_7"": -0.228792, ""right_gripper_joint_1"": -0.4880563999999998, ""right_gripper_joint_2"": 1.2240443999999997, ""right_gripper_joint_4"": -0.0026756000000003957, ""right_gripper_joint_5"": -0.7250850000000001, ""right_gripper_joint_6"": 0.6025492, ""right_gripper_joint_7"": 0.2235864, ""rod_1_joint"": 0.43354915383484927, ""triangle_joint"": -0.8602818466582974, ""rod_2_joint"": 0.8602818466583849, ""rod_joint"": 0.4335491538354472, ""rod_3_joint"": 0.4267326928241338, ""front_left_wheel_joint"": 0.017247859518564418, ""front_right_wheel_joint"": 0.4311273509439038, ""rear_left_wheel_joint"": 0.36424463011760944, ""rear_right_wheel_joint"": 0.08413058998445647}","{""arm_1_joint"": 1.3701707559486729, ""arm_2_joint"": -0.681818743502569, ""endpoint_bracket_joint"": -0.6883520124461039, ""gripper_m_joint"": -0.0138, ""left_gripper_joint_1"": 0.479066, ""left_gripper_joint_2"": -1.2033973999999998, ""left_gripper_joint_4"": -0.007186799999999999, ""left_gripper_joint_5"": 0.7224891999999999, ""left_gripper_joint_6"": -0.6089178, ""left_gripper_joint_7"": -0.228792, ""right_gripper_joint_1"": -0.48805639999999995, ""right_gripper_joint_2"": 1.2240444, ""right_gripper_joint_4"": -0.0026756, ""right_gripper_joint_5"": -0.725085, ""right_gripper_joint_6"": 0.6025492, ""right_gripper_joint_7"": 0.2235864, ""rod_1_joint"": 0.6883520124461039, ""triangle_joint"": -1.3701707559486729, ""rod_2_joint"": 1.3701707559486729, ""rod_joint"": 0.6883520124461039, ""rod_3_joint"": 0.681818743502569}"
6594.88569632,2,DESCEND,-0.0016682363643241603,-0.0002287621184688012,0.008756717332723839,0.278,-0.001,0.07249959761740146,"{""arm_1_joint"": 0.86690365562462, ""arm_2_joint"": -0.4300454361813171, ""endpoint_bracket_joint"": -0.4368582194430282, ""gripper_m_joint"": -0.013799999999991498, ""left_gripper_joint_1"": 0.4790659999998935, ""left_gripper_joint_2"": -1.2033974000001768, ""left_gripper_joint_4"": -0.007186800000142076, ""left_gripper_joint_5"": 0.7224891999998942, ""left_gripper_joint_6"": -0.6089178000000701, ""left_gripper_joint_7"": -0.2287920000000351, ""right_gripper_joint_1"": -0.4880564000001076, ""right_gripper_joint_2"": 1.2240443999998243, ""right_gripper_joint_4"": -0.0026756000001391706, ""right_gripper_joint_5"": -0.7250850000001046, ""right_gripper_joint_6"": 0.6025491999999301, ""right_gripper_joint_7"": 0.22358639999996488, ""rod_1_joint"": 0.43685821944308345, ""triangle_joint"": -0.866903655624524, ""rod_2_joint"": 0.8669036556245393, ""rod_joint"": 0.43685821944245595, ""rod_3_joint"": 0.43004543618085916, ""front_left_wheel_joint"": 0.019091234719939846, ""front_right_wheel_joint"": 0.43352136897407356, ""rear_left_wheel_joint"": 0.36663864814799135, ""rear_right_wheel_joint"": 0.08597396518068705}","{""arm_1_joint"": 1.3701707559486729, ""arm_2_joint"": -0.681818743502569, ""endpoint_bracket_joint"": -0.6883520124461039, ""gripper_m_joint"": -0.0138, ""left_gripper_joint_1"": 0.479066, ""left_gripper_joint_2"": -1.2033973999999998, ""left_gripper_joint_4"": -0.007186799999999999, ""left_gripper_joint_5"": 0.7224891999999999, ""left_gripper_joint_6"": -0.6089178, ""left_gripper_joint_7"": -0.228792, ""right_gripper_joint_1"": -0.48805639999999995, ""right_gripper_joint_2"": 1.2240444, ""right_gripper_joint_4"": -0.0026756, ""right_gripper_joint_5"": -0.725085, ""right_gripper_joint_6"": 0.6025492, ""right_gripper_joint_7"": 0.2235864, ""rod_1_joint"": 0.6883520124461039, ""triangle_joint"": -1.3701707559486729, ""rod_2_joint"": 1.3701707559486729, ""rod_joint"": 0.6883520124461039, ""rod_3_joint"": 0.681818743502569}"
6595.004683266,2,DESCEND,-0.0017398999257322162,-0.00023129092622719007,0.008608315324148255,0.278,-0.001,0.07249959761740146,"{""arm_1_joint"": 0.8751720962403803, ""arm_2_joint"": -0.43418195263338566, ""endpoint_bracket_joint"": -0.44099014360690575, ""gripper_m_joint"": -0.013800000000000014, ""left_gripper_joint_1"": 0.479066, ""left_gripper_joint_2"": -1.2033973999999998, ""left_gripper_joint_4"": -0.007186799999999996, ""left_gripper_joint_5"": 0.7224891999999999, ""left_gripper_joint_6"": -0.6089178, ""left_gripper_joint_7"": -0.228792, ""right_gripper_joint_1"": -0.48805639999999995, ""right_gripper_joint_2"": 1.2240444, ""right_gripper_joint_4"": -0.0026756000000000015, ""right_gripper_joint_5"": -0.725085, ""right_gripper_joint_6"": 0.6025492, ""right_gripper_joint_7"": 0.2235864, ""rod_1_joint"": 0.4409901436069084, ""triangle_joint"": -0.8751720962403112, ""rod_2_joint"": 0.8751720962403409, ""rod_joint"": 0.44099014360690264, ""rod_3_joint"": 0.4341819526334205, ""front_left_wheel_joint"": 0.021095133524068582, ""front_right_wheel_joint"": 0.4361019866260037, ""rear_left_wheel_joint"": 0.3692192658248304, ""rear_right_wheel_joint"": 0.08797786400639096}","{""arm_1_joint"": 1.3701707559486729, ""arm_2_joint"": -0.681818743502569, ""endpoint_bracket_joint"": -0.6883520124461039, ""gripper_m_joint"": -0.0138, ""left_gripper_joint_1"": 0.479066, ""left_gripper_joint_2"": -1.2033973999999998, ""left_gripper_joint_4"": -0.007186799999999999, ""left_gripper_joint_5"": 0.7224891999999999, ""left_gripper_joint_6"": -0.6089178, ""left_gripper_joint_7"": -0.228792, ""right_gripper_joint_1"": -0.48805639999999995, ""right_gripper_joint_2"": 1.2240444, ""right_gripper_joint_4"": -0.0026756, ""right_gripper_joint_5"": -0.725085, ""right_gripper_joint_6"": 0.6025492, ""right_gripper_joint_7"": 0.2235864, ""rod_1_joint"": 0.6883520124461039, ""triangle_joint"": -1.3701707559486729, ""rod_2_joint"": 1.3701707559486729, ""rod_joint"": 0.6883520124461039, ""rod_3_joint"": 0.681818743502569}"
6595.128813628,2,DESCEND,-0.0018105900951102605,-0.00022753653950235972,0.008560636985743837,0.278,-0.001,0.07249959761740146,"{""arm_1_joint"": 0.8843824619911, ""arm_2_joint"": -0.43878969322504, ""endpoint_bracket_joint"": -0.44559276876565346, ""gripper_m_joint"": -0.01380000000000234, ""left_gripper_joint_1"": 0.4790659999999996, ""left_gripper_joint_2"": -1.2033974, ""left_gripper_joint_4"": -0.007186799999999945, ""left_gripper_joint_5"": 0.7224891999999998, ""left_gripper_joint_6"": -0.6089178000000001, ""left_gripper_joint_7"": -0.22879200000000008, ""right_gripper_joint_1"": -0.48805640000000006, ""right_gripper_joint_2"": 1.2240443999999993, ""right_gripper_joint_4"": -0.002675600000000716, ""right_gripper_joint_5"": -0.7250850000000004, ""right_gripper_joint_6"": 0.6025491999999998, ""right_gripper_joint_7"": 0.2235863999999999, ""rod_1_joint"": 0.445592768765752, ""triangle_joint"": -0.8843824619908726, ""rod_2_joint"": 0.8843824619909589, ""rod_joint"": 0.44559276876635046, ""rod_3_joint"": 0.4387896932258058, ""front_left_wheel_joint"": 0.023181801915337086, ""front_right_wheel_joint"": 0.43877332547632475, ""rear_left_wheel_joint"": 0.37189060470443647, ""rear_right_wheel_joint"": 0.09006453242020572}","{""arm_1_joint"": 1.3701707559486729, ""arm_2_joint"": -0.681818743502569, ""endpoint_bracket_joint"": -0.6883520124461039, ""gripper_m_joint"": -0.0138, ""left_gripper_joint_1"": 0.479066, ""left_gripper_joint_2"": -1.2033973999999998, ""left_gripper_joint_4"": -0.007186799999999999, ""left_gripper_joint_5"": 0.7224891999999999, ""left_gripper_joint_6"": -0.6089178, ""left_gripper_joint_7"": -0.228792, ""right_gripper_joint_1"": -0.48805639999999995, ""right_gripper_joint_2"": 1.2240444, ""right_gripper_joint_4"": -0.0026756, ""right_gripper_joint_5"": -0.725085, ""right_gripper_joint_6"": 0.6025492, ""right_gripper_joint_7"": 0.2235864, ""rod_1_joint"": 0.6883520124461039, ""triangle_joint"": -1.3701707559486729, ""rod_2_joint"": 1.3701707559486729, ""rod_joint"": 0.6883520124461039, ""rod_3_joint"": 0.681818743502569}"
6595.242015584,2,DESCEND,-0.0019496890122750357,-0.00021357607243699715,0.008429701824440566,0.278,-0.001,0.07249959761740146,"{""arm_1_joint"": 0.895915576171206, ""arm_2_joint"": -0.44455945305827343, ""endpoint_bracket_joint"": -0.4513561231125279, ""gripper_m_joint"": -0.013800000000002305, ""left_gripper_joint_1"": 0.4790659999999998, ""left_gripper_joint_2"": -1.2033973999999996, ""left_gripper_joint_4"": -0.007186799999999638, ""left_gripper_joint_5"": 0.7224892, ""left_gripper_joint_6"": -0.6089178, ""left_gripper_joint_7"": -0.228792, ""right_gripper_joint_1"": -0.4880563999999998, ""right_gripper_joint_2"": 1.2240443999999997, ""right_gripper_joint_4"": -0.002675600000000398, ""right_gripper_joint_5"": -0.7250850000000001, ""right_gripper_joint_6"": 0.6025492, ""right_gripper_joint_7"": 0.2235864, ""rod_1_joint"": 0.4513561231126266, ""triangle_joint"": -0.8959155761709798, ""rod_2_joint"": 0.8959155761710659, ""rod_joint"": 0.45135612311322554, ""rod_3_joint"": 0.44455945305903866, ""front_left_wheel_joint"": 0.025232256783632702, ""front_right_wheel_joint"": 0.4413488994224924, ""rear_left_wheel_joint"": 0.3744661786687206, ""rear_right_wheel_joint"": 0.09211498730735125}","{""arm_1_joint"": 1.3701707559486729, ""arm_2_joint"": -0.681818743502569, ""endpoint_bracket_joint"": -0.6883520124461039, ""gripper_m_joint"": -0.0138, ""left_gripper_joint_1"": 0.479066, ""left_gripper_joint_2"": -1.2033973999999998, ""left_gripper_joint_4"": -0.007186799999999999, ""left_gripper_joint_5"": 0.7224891999999999, ""left_gripper_joint_6"": -0.6089178, ""left_gripper_joint_7"": -0.228792, ""right_gripper_joint_1"": -0.48805639999999995, ""right_gripper_joint_2"": 1.2240444, ""right_gripper_joint_4"": -0.0026756, ""right_gripper_joint_5"": -0.725085, ""right_gripper_joint_6"": 0.6025492, ""right_gripper_joint_7"": 0.2235864, ""rod_1_joint"": 0.6883520124461039, ""triangle_joint"": -1.3701707559486729, ""rod_2_joint"": 1.3701707559486729, ""rod_joint"": 0.6883520124461039, ""rod_3_joint"": 0.681818743502569}"
6595.362238672,2,DESCEND,-0.002182609444319545,-0.00021779285497205988,0.008370301937528947,0.278,-0.001,0.07249959761740146,"{""arm_1_joint"": 0.9090932909907109, ""arm_2_joint"": -0.4511519699168848, ""endpoint_bracket_joint"": -0.4579413210742411, ""gripper_m_joint"": -0.013800000000008967, ""left_gripper_joint_1"": 0.4790660000000033, ""left_gripper_joint_2"": -1.2033973999999925, ""left_gripper_joint_4"": -0.0071867999999932425, ""left_gripper_joint_5"": 0.7224892000000044, ""left_gripper_joint_6"": -0.6089177999999973, ""left_gripper_joint_7"": -0.2287919999999987, ""right_gripper_joint_1"": -0.48805639999999534, ""right_gripper_joint_2"": 1.2240444000000057, ""right_gripper_joint_4"": -0.002675599999996338, ""right_gripper_joint_5"": -0.7250849999999966, ""right_gripper_joint_6"": 0.6025492000000024, ""right_gripper_joint_7"": 0.2235864000000013, ""rod_1_joint"": 0.45794132107407354, ""triangle_joint"": -0.9090932909908688, ""rod_2_joint"": 0.9090932909909071, ""rod_joint"": 0.45794132107576374, ""rod_3_joint"": 0.45115196991835943, ""front_left_wheel_joint"": 0.027513166927109787, ""front_right_wheel_joint"": 0.44413545582327274, ""rear_left_wheel_joint"": 0.37725273509905377, ""rear_right_wheel_joint"": 0.09439589746996765}","{""arm_1_joint"": 1.3701707559486729, ""arm_2_joint"": -0.681818743502569, ""endpoint_bracket_joint"": -0.6883520124461039, ""gripper_m_joint"": -0.0138, ""left_gripper_joint_1"": 0.479066, ""left_gripper_joint_2"": -1.2033973999999998, ""left_gripper_joint_4"": -0.007186799999999999, ""left_gripper_joint_5"": 0.7224891999999999, ""left_gripper_joint_6"": -0.6089178, ""left_gripper_joint_7"": -0.228792, ""right_gripper_joint_1"": -0.48805639999999995, ""right_gripper_joint_2"": 1.2240444, ""right_gripper_joint_4"": -0.0026756, ""right_gripper_joint_5"": -0.725085, ""right_gripper_joint_6"": 0.6025492, ""right_gripper_joint_7"": 0.2235864, ""rod_1_joint"": 0.6883520124461039, ""triangle_joint"": -1.3701707559486729, ""rod_2_joint"": 1.3701707559486729, ""rod_joint"": 0.6883520124461039, ""rod_3_joint"": 0.681818743502569}"
6595.482755458,2,DESCEND,-0.0023779090316832434,-0.00021914187796248584,0.008312045441124067,0.278,-0.001,0.07249959761740146,"{""arm_1_joint"": 0.9246026163797076, ""arm_2_joint"": -0.45885046110467087, ""endpoint_bracket_joint"": -0.46563126553220924, ""gripper_m_joint"": -0.013799999999973311, ""left_gripper_joint_1"": 0.4790659999999912, ""left_gripper_joint_2"": -1.2033974000000194, ""left_gripper_joint_4"": -0.0071868000000185886, ""left_gripper_joint_5"": 0.7224891999999878, ""left_gripper_joint_6"": -0.6089178000000072, ""left_gripper_joint_7"": -0.22879200000000346, ""right_gripper_joint_1"": -0.48805640000001244, ""right_gripper_joint_2"": 1.2240443999999844, ""right_gripper_joint_4"": -0.002675600000009317, ""right_gripper_joint_5"": -0.7250850000000086, ""right_gripper_joint_6"": 0.6025491999999933, ""right_gripper_joint_7"": 0.22358639999999652, ""rod_1_joint"": 0.4656312655329584, ""triangle_joint"": -0.9244817266380397, ""rod_2_joint"": 0.9244817266381053, ""rod_joint"": 0.46563126552570644, ""rod_3_joint"": 0.45885046109856725, ""front_left_wheel_joint"": 0.030114903602516934, ""front_right_wheel_joint"": 0.44724775269678035, ""rear_left_wheel_joint"": 0.38036503199930427, ""rear_right_wheel_joint"": 0.09699763416447411}","{""arm_1_joint"": 1.3701707559486729, ""arm_2_joint"": -0.681818743502569, ""endpoint_bracket_joint"": -0.6883520124461039, ""gripper_m_joint"": -0.0138, ""left_gripper_joint_1"": 0.479066, ""left_gripper_joint_2"": -1.2033973999999998, ""left_gripper_joint_4"": -0.007186799999999999, ""left_gripper_joint_5"": 0.7224891999999999, ""left_gripper_joint_6"": -0.6089178, ""left_gripper_joint_7"": -0.228792, ""right_gripper_joint_1"": -0.48805639999999995, ""right_gripper_joint_2"": 1.2240444, ""right_gripper_joint_4"": -0.0026756, ""right_gripper_joint_5"": -0.725085, ""right_gripper_joint_6"": 0.6025492, ""right_gripper_joint_7"": 0.2235864, ""rod_1_joint"": 0.6883520124461039, ""triangle_joint"": -1.3701707559486729, ""rod_2_joint"": 1.3701707559486729, ""rod_joint"": 0.6883520124461039, ""rod_3_joint"": 0.681818743502569}"
6595.60441773,2,DESCEND,-0.002620727860012747,-0.0002527421114363792,0.008439185673141043,0.278,-0.001,0.07249959761740146,"{""arm_1_joint"": 0.9404274564523735, ""arm_2_joint"": -0.46820319397106, ""endpoint_bracket_joint"": -0.47415276244641663, ""gripper_m_joint"": -0.013800000000063772, ""left_gripper_joint_1"": 0.47906600000001975, ""left_gripper_joint_2"": -1.2033973999999552, ""left_gripper_joint_4"": -0.00718679999995738, ""left_gripper_joint_5"": 0.7224892000000275, ""left_gripper_joint_6"": -0.6089177999999837, ""left_gripper_joint_7"": -0.2287919999999922, ""right_gripper_joint_1"": -0.48805639999997136, ""right_gripper_joint_2"": 1.2240444000000348, ""right_gripper_joint_4"": -0.002675599999979497, ""right_gripper_joint_5"": -0.7250849999999808, ""right_gripper_joint_6"": 0.6025492000000149, ""right_gripper_joint_7"": 0.2235864000000078, ""rod_1_joint"": 0.47415276244498306, ""triangle_joint"": -0.939644706961649, ""rod_2_joint"": 0.9396447069612514, ""rod_joint"": 0.47415276245381516, ""rod_3_joint"": 0.46738142895779733, ""front_left_wheel_joint"": 0.0329560711467016, ""front_right_wheel_joint"": 0.450623379944853, ""rear_left_wheel_joint"": 0.38374065928326284, ""rear_right_wheel_joint"": 0.09983880173225627}","{""arm_1_joint"": 1.3701707559486729, ""arm_2_joint"": -0.681818743502569, ""endpoint_bracket_joint"": -0.6883520124461039, ""gripper_m_joint"": -0.0138, ""left_gripper_joint_1"": 0.479066, ""left_gripper_joint_2"": -1.2033973999999998, ""left_gripper_joint_4"": -0.007186799999999999, ""left_gripper_joint_5"": 0.7224891999999999, ""left_gripper_joint_6"": -0.6089178, ""left_gripper_joint_7"": -0.228792, ""right_gripper_joint_1"": -0.48805639999999995, ""right_gripper_joint_2"": 1.2240444, ""right_gripper_joint_4"": -0.0026756, ""right_gripper_joint_5"": -0.725085, ""right_gripper_joint_6"": 0.6025492, ""right_gripper_joint_7"": 0.2235864, ""rod_1_joint"": 0.6883520124461039, ""triangle_joint"": -1.3701707559486729, ""rod_2_joint"": 1.3701707559486729, ""rod_joint"": 0.6883520124461039, ""rod_3_joint"": 0.681818743502569}"
6595.728537691,2,DESCEND,-0.0027662123734496606,-0.0002720470721237261,0.009056037890267757,0.278,-0.001,0.07249959761740146,"{""arm_1_joint"": 0.9585185044761635, ""arm_2_joint"": -0.4758783020289711, ""endpoint_bracket_joint"": -0.4826402024455334, ""gripper_m_joint"": -0.013799999999988178, ""left_gripper_joint_1"": 0.47906600000001043, ""left_gripper_joint_2"": -1.203397399999985, ""left_gripper_joint_4"": -0.00718679999998944, ""left_gripper_joint_5"": 0.7224892000000086, ""left_gripper_joint_6"": -0.6089177999999937, ""left_gripper_joint_7"": -0.22879199999999683, ""right_gripper_joint_1"": -0.4880563999999912, ""right_gripper_joint_2"": 1.2240444000000166, ""right_gripper_joint_4"": -0.0026755999999852876, ""right_gripper_joint_5"": -0.7250849999999898, ""right_gripper_joint_6"": 0.6025492000000064, ""right_gripper_joint_7"": 0.22358640000000315, ""rod_1_joint"": 0.48264020244604333, ""triangle_joint"": -0.9585185044753505, ""rod_2_joint"": 0.9585185044755324, ""rod_joint"": 0.48264020244539596, ""rod_3_joint"": 0.4758783020290786, ""front_left_wheel_joint"": 0.03648599284374265, ""front_right_wheel_joint"": 0.4548583049268251, ""rear_left_wheel_joint"": 0.3879755843373598, ""rear_right_wheel_joint"": 0.10336872349839371}","{""arm_1_joint"": 1.3701707559486729, ""arm_2_joint"": -0.681818743502569, ""endpoint_bracket_joint"": -0.6883520124461039, ""gripper_m_joint"": -0.0138, ""left_gripper_joint_1"": 0.479066, ""left_gripper_joint_2"": -1.2033973999999998, ""left_gripper_joint_4"": -0.007186799999999999, ""left_gripper_joint_5"": 0.7224891999999999, ""left_gripper_joint_6"": -0.6089178, ""left_gripper_joint_7"": -0.228792, ""right_gripper_joint_1"": -0.48805639999999995, ""right_gripper_joint_2"": 1.2240444, ""right_gripper_joint_4"": -0.0026756, ""right_gripper_joint_5"": -0.725085, ""right_gripper_joint_6"": 0.6025492, ""right_gripper_joint_7"": 0.2235864, ""rod_1_joint"": 0.6883520124461039, ""triangle_joint"": -1.3701707559486729, ""rod_2_joint"": 1.3701707559486729, ""rod_joint"": 0.6883520124461039, ""rod_3_joint"": 0.681818743502569}"
6595.84253396,2,DESCEND,-0.0029443458550597454,-0.0003024340491505907,0.009347533068991115,0.278,-0.001,0.07249959761740146,"{""arm_1_joint"": 0.9777209416842133, ""arm_2_joint"": -0.4854848531461438, ""endpoint_bracket_joint"": -0.49223608853767864, ""gripper_m_joint"": -0.013800000000002071, ""left_gripper_joint_1"": 0.47906600000000493, ""left_gripper_joint_2"": -1.2033973999999914, ""left_gripper_joint_4"": -0.007186799999993014, ""left_gripper_joint_5"": 0.722489200000005, ""left_gripper_joint_6"": -0.6089177999999966, ""left_gripper_joint_7"": -0.22879199999999833, ""right_gripper_joint_1"": -0.4880563999999948, ""right_gripper_joint_2"": 1.2240444000000081, ""right_gripper_joint_4"": -0.0026755999999936945, ""right_gripper_joint_5"": -0.7250849999999951, ""right_gripper_joint_6"": 0.6025492000000033, ""right_gripper_joint_7"": 0.22358640000000166, ""rod_1_joint"": 0.4922360885377789, ""triangle_joint"": -0.9777209416839975, ""rod_2_joint"": 0.9777209416840796, ""rod_joint"": 0.4922360885383792, ""rod_3_joint"": 0.48548485314690365, ""front_left_wheel_joint"": 0.040258822390540926, ""front_right_wheel_joint"": 0.459398529870617, ""rear_left_wheel_joint"": 0.3925158093263592, ""rear_right_wheel_joint"": 0.10714155307665928}","{""arm_1_joint"": 1.3701707559486729, ""arm_2_joint"": -0.681818743502569, ""endpoint_bracket_joint"": -0.6883520124461039, ""gripper_m_joint"": -0.0138, ""left_gripper_joint_1"": 0.479066, ""left_gripper_joint_2"": -1.2033973999999998, ""left_gripper_joint_4"": -0.007186799999999999, ""left_gripper_joint_5"": 0.7224891999999999, ""left_gripper_joint_6"": -0.6089178, ""left_gripper_joint_7"": -0.228792, ""right_gripper_joint_1"": -0.48805639999999995, ""right_gripper_joint_2"": 1.2240444, ""right_gripper_joint_4"": -0.0026756, ""right_gripper_joint_5"": -0.725085, ""right_gripper_joint_6"": 0.6025492, ""right_gripper_joint_7"": 0.2235864, ""rod_1_joint"": 0.6883520124461039, ""triangle_joint"": -1.3701707559486729, ""rod_2_joint"": 1.3701707559486729, ""rod_joint"": 0.6883520124461039, ""rod_3_joint"": 0.681818743502569}"
6595.962509525,2,DESCEND,-0.0032781938697434444,-0.0003442772174170046,0.009501033022729737,0.278,-0.001,0.07249959761740146,"{""arm_1_joint"": 0.9981776991022214, ""arm_2_joint"": -0.4957189126911304, ""endpoint_bracket_joint"": -0.502458786409142, ""gripper_m_joint"": -0.013799999999996811, ""left_gripper_joint_1"": 0.4790660000000329, ""left_gripper_joint_2"": -1.2033973999999463, ""left_gripper_joint_4"": -0.007186799999957743, ""left_gripper_joint_5"": 0.7224892000000316, ""left_gripper_joint_6"": -0.6089177999999787, ""left_gripper_joint_7"": -0.22879199999998934, ""right_gripper_joint_1"": -0.4880563999999675, ""right_gripper_joint_2"": 1.224044400000054, ""right_gripper_joint_4"": -0.0026755999999565306, ""right_gripper_joint_5"": -0.7250849999999679, ""right_gripper_joint_6"": 0.6025492000000213, ""right_gripper_joint_7"": 0.22358640000001065, ""rod_1_joint"": 0.5024587864096695, ""triangle_joint"": -0.9981776991011636, ""rod_2_joint"": 0.9981776991019587, ""rod_joint"": 0.5024587864223363, ""rod_3_joint"": 0.49571891270452684, ""front_left_wheel_joint"": 0.043802706396179204, ""front_right_wheel_joint"": 0.4636817128196431, ""rear_left_wheel_joint"": 0.3967989923383845, ""rear_right_wheel_joint"": 0.1106854371282275}","{""arm_1_joint"": 1.3701707559486729, ""arm_2_joint"": -0.681818743502569, ""endpoint_bracket_joint"": -0.6883520124461039, ""gripper_m_joint"": -0.0138, ""left_gripper_joint_1"": 0.479066, ""left_gripper_joint_2"": -1.2033973999999998, ""left_gripper_joint_4"": -0.007186799999999999, ""left_gripper_joint_5"": 0.7224891999999999, ""left_gripper_joint_6"": -0.6089178, ""left_gripper_joint_7"": -0.228792, ""right_gripper_joint_1"": -0.48805639999999995, ""right_gripper_joint_2"": 1.2240444, ""right_gripper_joint_4"": -0.0026756, ""right_gripper_joint_5"": -0.725085, ""right_gripper_joint_6"": 0.6025492, ""right_gripper_joint_7"": 0.2235864, ""rod_1_joint"": 0.6883520124461039, ""triangle_joint"": -1.3701707559486729, ""rod_2_joint"": 1.3701707559486729, ""rod_joint"": 0.6883520124461039, ""rod_3_joint"": 0.681818743502569}"
